nome_cientifico,nome_popular,grupo,status_iucn,bioma,bioma_principal,habitat_afetado_pct,latitude,longitude,estado,ano,mes
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.219883,-56.630604,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.28854,-56.765956,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.221466,-56.667637,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.315863,-56.618604,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.203794,-56.613275,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.378267,-56.643765,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.282203,-56.787131,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.237388,-56.753245,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.385222,-56.717901,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.260467,-56.658055,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.235599,-56.775557,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.394008,-56.736299,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.3048,-56.781291,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.278649,-56.66562,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.242618,-56.710058,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.345659,-56.755667,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.228942,-56.669226,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.217952,-56.749501,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.385235,-56.612471,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.386552,-56.746761,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.377671,-56.756841,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.23474,-56.667625,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.231558,-56.741797,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.328778,-56.645473,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.340645,-56.696823,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.365372,-56.621391,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.323066,-56.701083,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.241934,-56.680949,Mato Grosso do Sul,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.288721,-56.699455,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.325605,-56.697183,Mato Grosso do Sul,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.282721,-56.706501,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.209571,-56.648116,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.18987,-56.643603,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.284975,-56.704399,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.27606,-56.694878,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.275056,-56.68498,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.263948,-56.718643,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.320347,-56.680005,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.276541,-56.69112,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.28874,-56.700809,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.279566,-56.69902,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.28232,-56.706372,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.279577,-56.69899,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.277128,-56.69154,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.276571,-56.691799,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.292253,-56.715128,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.258554,-56.709995,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.241644,-56.647751,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.290982,-56.710408,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.193341,-56.619672,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.281003,-56.699539,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.280663,-56.698696,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.261701,-56.669665,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.282841,-56.706303,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.265304,-56.706705,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.249453,-56.662701,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.269485,-56.678463,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.286572,-56.696827,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.283,-56.706,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.375504,-56.612342,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.359864,-56.67243,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.274725,-56.604908,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.219662,-56.786208,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.266507,-56.728841,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.767942,-56.837941,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.222947,-56.65603,Mato Grosso,2019.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.28857,-56.743846,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.380542,-56.640833,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.270512,-56.690563,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.281723,-56.706078,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.279072,-56.69907,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.27911,-56.699043,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.279072,-56.69907,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.270512,-56.690563,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.281723,-56.706078,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.288338,-56.702042,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.270452,-56.690662,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.029971,-56.774769,Mato Grosso do Sul,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.397516,-56.645587,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.398204,-56.670013,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.280959,-56.70453,Mato Grosso do Sul,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.349145,-56.743906,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.268967,-56.671215,Mato Grosso do Sul,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.362451,-56.76372,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.3967,-56.682029,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.27911,-56.699043,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.270452,-56.690662,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.281723,-56.706078,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.27226,-56.6277,Mato Grosso,2019.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.34689,-56.604499,Mato Grosso,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.270632,-56.632078,Mato Grosso,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.18429,-56.650803,Mato Grosso,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.319784,-56.735985,Mato Grosso do Sul,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.031691,-56.438324,Mato Grosso,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.316702,-56.675114,Mato Grosso,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.222892,-56.660798,Mato Grosso,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.231859,-56.691752,Mato Grosso,2019.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-14.920557,-46.169507,Bahia,2019.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.589441,-56.994902,Mato Grosso do Sul,2019.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.254329,-56.719344,Mato Grosso,2019.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.24754,-56.742103,Mato Grosso,2019.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.07383,-51.067435,Goiás,2019.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.001218,-51.141124,Goiás,2019.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.074742,-52.947366,Goiás,2026.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.58819,-48.833015,Minas Gerais,2026.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.569129,-48.80434,Minas Gerais,2026.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-13.043155,-55.959294,Mato Grosso,2026.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.161825,-46.972964,Minas Gerais,2026.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.317655,-52.813289,Mato Grosso do Sul,2026.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.269159,-52.731485,Mato Grosso do Sul,2026.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.14782,-45.935993,Minas Gerais,2026.0,2.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.261586,-52.685644,Mato Grosso do Sul,2026.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.902212,-45.814996,Bahia,2026.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.106704,-52.91303,Goiás,2026.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.209458,-52.612621,Mato Grosso do Sul,2026.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.295505,-46.540207,Minas Gerais,2026.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.039453,-52.913753,Goiás,2026.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.03178,-52.80336,Goiás,2026.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.088443,-46.736406,Minas Gerais,2025.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.737462,-44.410671,Minas Gerais,2025.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.891989,-47.546311,São Paulo,2025.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.250968,-47.487066,São Paulo,2025.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.74148,-47.896835,Distrito Federal,2025.0,4.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.242228,-46.583542,,2025.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.377464,-52.721785,Goiás,2025.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.127184,-52.925959,Goiás,2025.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.011109,-52.824479,Goiás,2025.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.815949,-45.807063,Bahia,2025.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.10775,-52.893875,Goiás,2025.0,5.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.256499,-45.832433,Minas Gerais,2025.0,6.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.146159,-52.827406,Goiás,2025.0,6.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-23.576923,-48.407834,São Paulo,2025.0,6.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.126471,-52.899867,Goiás,2025.0,6.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.110804,-52.839317,Goiás,2025.0,6.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.549002,-46.595216,Minas Gerais,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-17.270356,-56.431668,Mato Grosso,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-17.279249,-56.596169,Mato Grosso,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.192306,-46.624747,Minas Gerais,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.137461,-46.6378,Minas Gerais,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.769622,-48.032297,São Paulo,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.905046,-46.827921,Minas Gerais,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.887739,-46.852918,Minas Gerais,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.195753,-46.665143,Minas Gerais,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.850324,-53.740035,Mato Grosso do Sul,2025.0,7.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.389681,-44.721592,Minas Gerais,2025.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.191084,-52.872917,Goiás,2025.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.821263,-44.297527,Minas Gerais,2025.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.435331,-48.924773,Minas Gerais,2025.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.59368,-48.932785,Minas Gerais,2025.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.533473,-48.909575,Minas Gerais,2025.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.549957,-48.976919,Minas Gerais,2025.0,8.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.861418,-56.208883,Mato Grosso do Sul,2025.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.501868,-55.710409,Mato Grosso,2025.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-17.332647,-55.841979,Mato Grosso,2025.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.257694,-47.951174,São Paulo,2025.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-12.836434,-52.541151,Mato Grosso,2025.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.822531,-45.925116,Bahia,2025.0,9.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.174629,-52.88587,Goiás,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-16.439794,-49.105494,Goiás,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-20.804548,-47.369317,São Paulo,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-15.856165,-47.840158,Distrito Federal,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.147602,-52.960231,Goiás,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-17.226278,-56.598877,Mato Grosso,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.614011,-45.834228,Bahia,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.216603,-52.891643,Mato Grosso do Sul,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.280296,-52.976232,Goiás,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.491571,-47.510364,São Paulo,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.785526,-49.677116,Minas Gerais,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-13.047189,-56.872708,Mato Grosso,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-16.400539,-49.011341,Goiás,2025.0,10.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.797045,-45.922757,Minas Gerais,2025.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.216246,-52.987772,Mato Grosso do Sul,2025.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.156668,-52.8556,Goiás,2025.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.98419,-46.686921,Minas Gerais,2025.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-17.373103,-56.359164,Mato Grosso,2025.0,11.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.821788,-47.332075,São Paulo,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.834174,-45.963623,Bahia,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.119407,-52.853625,Goiás,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.649162,-56.249521,Mato Grosso do Sul,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.859359,-45.989738,Bahia,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.737787,-45.947855,Bahia,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.348275,-47.513134,Minas Gerais,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.645643,-44.015956,Minas Gerais,2025.0,12.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-21.064263,-49.949447,São Paulo,2024.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.974657,-45.867779,Bahia,2024.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.991062,-56.245021,Mato Grosso do Sul,2024.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-16.223767,-47.947723,Goiás,2024.0,1.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-10.132079,-48.094272,Tocantins,2024.0,2.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-22.484831,-44.521706,Rio de Janeiro,2024.0,2.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-14.704398,-45.903511,Bahia,2024.0,2.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.299297,-52.974693,Mato Grosso do Sul,2024.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.273404,-52.94149,Mato Grosso do Sul,2024.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-18.354124,-52.848661,Goiás,2024.0,3.0
Chrysocyon brachyurus,Lobo-guará,Mamífero,NT,Cerrado,Cerrado,16.9,-19.690182,-46.84206,Minas Gerais,2024.0,3.0
