ano,mes,estacao_codigo,temp_max_c,temp_min_c,umidade_min_pct,precipitacao_mm
2019,2,A031,29.96,24.89,50.86,52.0
2019,2,A032,28.19,22.92,44.71,7.0
2019,2,A033,26.15,22.12,45.96,39.0
2019,2,A034,27.7,21.44,45.46,13.0
2019,2,A035,30.13,23.15,46.04,53.0
2019,2,A036,24.08,20.5,47.86,17.0
2019,2,A037,25.44,20.92,47.93,13.0
2019,2,A038,27.23,22.82,54.75,89.0
2019,2,A039,29.17,25.82,52.32,19.0
2019,2,A040,26.22,22.56,52.46,4.0
2019,2,A041,28.89,24.2,55.0,18.0
2019,2,A042,24.79,20.41,49.64,16.0
2019,2,A043,26.76,22.08,56.04,0.0
2019,2,A044,29.04,24.96,55.36,104.0
2019,2,A045,26.26,19.85,44.96,50.0
2019,2,A046,24.33,20.4,45.43,84.0
2019,2,A047,25.33,20.48,50.79,20.0
2019,2,A048,29.23,23.75,68.25,69.0
2019,2,A049,30.46,26.4,58.04,5.0
2019,2,A050,27.2,22.96,56.68,51.0
2019,2,A051,28.56,23.76,62.54,25.0
2019,2,A052,29.3,24.05,50.93,49.0
2019,2,A053,28.63,22.65,57.54,37.0
2019,2,A054,30.13,25.62,49.04,9.0
2019,2,A055,29.43,26.0,60.43,39.0
2019,2,A056,26.0,22.04,47.04,56.0
2019,2,A101,28.68,25.33,58.14,104.0
2019,2,A102,29.06,24.68,70.5,0.0
2019,2,A104,,,,0.0
2019,2,A108,27.62,23.89,61.89,44.0
2019,2,A109,28.21,23.79,23.39,105.0
2019,2,A110,28.4,24.33,62.36,56.0
2019,2,A111,28.4,27.17,60.75,13.0
2019,2,A112,29.15,24.67,57.86,73.0
2019,2,A113,,,,0.0
2019,2,A117,28.52,25.33,59.5,36.0
2019,2,A119,29.29,25.18,63.18,30.0
2019,2,A120,28.85,24.6,64.04,51.0
2019,2,A121,27.9,24.67,64.8,0.0
2019,2,A122,27.58,24.48,72.5,54.0
2019,2,A123,28.59,25.26,59.25,100.0
2019,2,A124,28.6,24.62,63.82,61.0
2019,2,A125,27.56,24.19,65.21,81.0
2019,2,A126,28.35,24.24,59.14,37.0
2019,2,A128,28.93,25.54,,20.0
2019,2,A133,27.65,24.19,61.5,0.0
2019,2,A134,28.48,24.15,51.89,60.0
2019,2,A135,31.59,26.12,34.39,0.0
2019,2,A136,28.27,24.08,64.86,48.0
2019,2,A137,27.92,23.6,63.39,72.0
2019,2,A138,27.88,24.04,61.0,41.0
2019,2,A140,26.89,24.48,60.57,21.0
2019,2,A201,28.5,24.96,62.46,92.0
2019,2,A202,27.15,24.84,65.79,22.0
2019,2,A203,28.22,26.2,72.21,29.0
2019,2,A204,29.04,23.36,50.71,23.0
2019,2,A205,29.29,24.48,55.11,62.0
2019,2,A206,27.79,25.5,59.18,71.0
2019,2,A207,,,,0.0
2019,2,A209,,,,0.0
2019,2,A210,28.72,24.78,60.11,0.0
2019,2,A211,25.96,24.26,65.11,39.0
2019,2,A212,27.73,23.33,65.5,89.0
2019,2,A213,27.64,24.59,64.0,3.0
2019,2,A214,,,,0.0
2019,2,A215,27.38,25.17,73.46,127.0
2019,2,A216,28.12,24.08,60.18,47.0
2019,2,A217,28.96,26.23,21.43,0.0
2019,2,A218,27.7,25.19,70.43,119.0
2019,2,A219,27.15,25.04,72.79,104.0
2019,2,A220,28.44,24.59,56.68,0.0
2019,2,A221,28.75,24.11,55.56,5.0
2019,2,A222,29.22,23.83,49.69,48.0
2019,2,A223,31.16,26.78,50.64,6.0
2019,2,A224,28.65,24.75,59.79,65.0
2019,2,A225,29.89,24.59,61.39,50.0
2019,2,A226,28.0,24.71,68.5,146.0
2019,2,A227,27.69,24.81,70.93,47.0
2019,2,A228,28.0,24.12,63.57,47.0
2019,2,A229,,,59.0,0.0
2019,2,A230,25.62,23.86,65.47,1.0
2019,2,A231,28.63,25.35,59.82,43.0
2019,2,A232,26.68,23.79,62.18,71.0
2019,2,A233,27.85,24.27,52.54,17.0
2019,2,A234,28.07,23.0,65.46,36.0
2019,2,A235,28.61,24.56,51.54,31.0
2019,2,A236,28.24,25.73,61.14,116.0
2019,2,A237,30.21,23.5,55.89,40.0
2019,2,A238,,,,0.0
2019,2,A239,28.09,24.48,62.71,130.0
2019,2,A240,28.62,24.59,60.39,75.0
2019,2,A241,28.15,24.32,56.04,55.0
2019,2,A242,26.48,23.88,68.68,17.0
2019,2,A244,,,,0.0
2019,2,A246,,,,0.0
2019,2,A247,27.15,24.3,61.32,68.0
2019,2,A248,27.25,23.81,63.21,94.0
2019,2,A249,27.75,24.45,65.95,68.0
2019,2,A250,26.92,24.85,66.64,68.0
2019,2,A251,28.13,24.54,64.46,70.0
2019,2,A252,28.04,23.32,,46.0
2019,2,A253,25.88,23.45,67.54,54.0
2019,2,A301,29.22,25.77,58.93,34.0
2019,2,A302,27.96,26.65,77.96,27.0
2019,2,A303,29.22,25.0,57.64,19.0
2019,2,A304,29.58,26.39,65.14,5.0
2019,2,A305,30.6,27.75,61.35,0.0
2019,2,A306,28.73,24.43,67.47,0.0
2019,2,A307,31.81,26.69,31.86,7.0
2019,2,A308,28.3,24.61,66.54,12.0
2019,2,A309,29.85,23.18,33.75,0.0
2019,2,A310,26.4,22.0,61.0,59.0
2019,2,A311,29.77,24.7,51.64,15.0
2019,2,A312,28.88,26.04,64.79,71.0
2019,2,A313,27.6,22.63,53.46,5.0
2019,2,A314,23.67,21.44,76.96,69.0
2019,2,A315,29.71,23.89,40.0,1.0
2019,2,A316,31.39,26.16,36.07,0.0
2019,2,A317,30.0,30.0,32.0,0.0
2019,2,A318,32.0,31.0,54.0,0.0
2019,2,A319,28.37,24.58,46.36,47.0
2019,2,A320,29.46,26.42,61.18,41.0
2019,2,A321,29.74,24.75,25.29,13.0
2019,2,A322,26.46,21.44,43.46,3.0
2019,2,A323,33.88,27.0,30.86,4.0
2019,2,A324,29.92,24.58,40.11,5.0
2019,2,A325,25.33,23.2,32.0,6.0
2019,2,A326,30.29,26.56,48.18,21.0
2019,2,A327,31.8,25.26,43.32,0.0
2019,2,A328,28.38,24.48,40.21,0.0
2019,2,A329,31.67,30.48,33.21,0.0
2019,2,A330,30.09,24.84,36.32,38.0
2019,2,A331,30.05,25.1,44.14,15.0
2019,2,A332,30.33,24.27,52.64,11.0
2019,2,A333,30.8,26.17,42.86,2.0
2019,2,A334,30.04,23.63,32.46,1.0
2019,2,A335,29.93,25.42,55.68,36.0
2019,2,A336,28.5,23.4,51.21,55.0
2019,2,A337,28.96,23.0,54.43,0.0
2019,2,A339,30.32,26.0,47.21,24.0
2019,2,A340,30.11,25.76,47.18,17.0
2019,2,A341,25.65,20.5,49.96,10.0
2019,2,A342,31.07,25.4,48.88,10.0
2019,2,A343,29.21,24.46,46.07,0.0
2019,2,A344,,,,0.0
2019,2,A345,30.0,26.75,65.14,0.0
2019,2,A346,28.39,23.56,51.71,13.0
2019,2,A347,28.42,23.89,45.14,22.0
2019,2,A348,27.96,25.0,34.57,0.0
2019,2,A349,31.35,25.24,28.28,0.0
2019,2,A350,30.28,23.58,29.21,13.0
2019,2,A351,31.61,24.76,29.75,12.0
2019,2,A352,28.41,24.79,62.04,0.0
2019,2,A353,31.08,23.96,25.07,0.0
2019,2,A354,30.28,25.92,49.07,45.0
2019,2,A355,29.85,25.38,52.96,0.0
2019,2,A356,29.12,24.72,60.71,20.0
2019,2,A357,28.59,24.94,57.28,0.0
2019,2,A358,31.3,25.54,42.96,34.0
2019,2,A359,26.75,24.0,67.5,7.0
2019,2,A360,27.44,24.72,76.5,43.0
2019,2,A361,29.04,22.83,48.68,89.0
2019,2,A362,28.48,23.61,55.36,0.0
2019,2,A363,,,,0.0
2019,2,A364,28.36,22.96,47.57,15.0
2019,2,A365,28.76,24.3,45.79,60.0
2019,2,A366,31.17,26.62,32.46,2.0
2019,2,A367,29.56,25.56,42.89,16.0
2019,2,A368,24.71,21.64,66.36,97.0
2019,2,A369,29.5,24.29,55.25,34.0
2019,2,A370,29.7,25.64,65.14,118.0
2019,2,A371,32.8,26.07,32.39,0.0
2019,2,A372,31.3,25.82,44.93,8.0
2019,2,A373,30.52,24.71,43.5,62.0
2019,2,A374,28.77,23.12,50.04,12.0
2019,2,A375,27.77,22.7,57.86,11.0
2019,2,A376,,,,0.0
2019,2,A401,30.35,27.3,52.04,0.0
2019,2,A402,29.5,22.19,49.86,49.0
2019,2,A404,27.68,21.69,51.57,4.0
2019,2,A405,30.36,25.75,50.43,7.0
2019,2,A406,30.0,25.46,35.96,7.0
2019,2,A407,26.9,20.6,37.25,0.0
2019,2,A408,31.56,26.12,39.46,2.0
2019,2,A409,30.4,27.48,51.04,13.0
2019,2,A410,29.57,24.31,52.29,1.0
2019,2,A412,33.54,26.84,22.36,2.0
2019,2,A413,33.08,26.4,29.32,23.0
2019,2,A414,28.83,23.89,46.12,6.0
2019,2,A415,28.71,22.96,43.0,29.0
2019,2,A416,29.96,22.58,46.5,20.0
2019,2,A417,30.5,24.69,43.89,0.0
2019,2,A418,31.4,27.0,45.5,8.0
2019,2,A419,30.61,24.84,31.89,0.0
2019,2,A420,31.6,25.56,35.93,0.0
2019,2,A421,31.04,26.08,60.36,24.0
2019,2,A422,28.8,27.3,69.82,17.0
2019,2,A423,30.32,25.38,33.11,18.0
2019,2,A424,28.88,22.56,35.57,4.0
2019,2,A425,31.83,25.0,34.57,1.0
2019,2,A426,30.89,24.89,31.0,17.0
2019,2,A427,30.89,23.78,46.54,0.0
2019,2,A428,30.81,24.25,33.0,8.0
2019,2,A429,31.12,25.6,42.86,12.0
2019,2,A430,25.17,19.78,39.5,3.0
2019,2,A431,30.0,26.72,66.14,3.0
2019,2,A432,29.62,26.25,46.27,2.0
2019,2,A433,31.0,24.54,30.5,35.0
2019,2,A434,30.35,24.3,37.07,5.0
2019,2,A435,31.17,24.43,36.6,33.0
2019,2,A436,33.67,26.36,18.21,9.0
2019,2,A437,29.78,24.41,52.61,11.0
2019,2,A438,29.82,27.15,56.36,4.0
2019,2,A439,32.36,25.24,31.37,2.0
2019,2,A440,29.24,23.56,32.29,5.0
2019,2,A441,30.77,25.12,31.11,2.0
2019,2,A442,31.36,25.21,29.82,0.0
2019,2,A443,28.44,22.07,31.86,8.0
2019,2,A444,29.62,24.54,48.64,6.0
2019,2,A445,30.73,25.54,33.64,2.0
2019,2,A446,33.3,24.33,26.96,4.0
2019,2,A447,31.7,23.0,42.04,0.0
2019,2,A448,32.6,26.85,33.18,0.0
2019,2,A449,32.71,23.92,35.39,22.0
2019,2,A450,31.83,26.87,28.5,0.0
2019,2,A451,31.35,25.35,45.75,3.0
2019,2,A452,30.15,22.38,50.61,43.0
2019,2,A453,,,,0.0
2019,2,A454,31.19,24.36,36.76,22.0
2019,2,A455,30.76,24.54,41.57,11.0
2019,2,A456,30.2,26.46,47.89,0.0
2019,2,A458,33.0,25.15,34.0,18.0
2019,2,A502,24.88,19.39,49.18,12.0
2019,2,A505,25.3,20.71,49.07,97.0
2019,2,A506,29.62,22.92,35.5,46.0
2019,2,A507,27.92,22.75,42.57,80.0
2019,2,A508,33.53,28.0,33.41,3.0
2019,2,A509,20.76,16.0,62.68,59.0
2019,2,A510,25.42,21.69,52.93,25.0
2019,2,A511,27.29,22.42,46.68,12.0
2019,2,A512,28.0,23.11,57.89,94.0
2019,2,A513,24.0,20.59,53.07,23.0
2019,2,A514,26.36,20.44,44.11,49.0
2019,2,A515,23.8,19.43,56.41,21.0
2019,2,A516,25.78,20.23,49.75,60.0
2019,2,A517,28.82,24.64,47.64,33.0
2019,2,A518,25.75,19.89,60.48,19.0
2019,2,A519,29.26,23.77,43.18,126.0
2019,2,A520,28.38,22.23,45.64,29.0
2019,2,A521,25.96,22.2,44.57,35.0
2019,2,A522,32.93,24.96,34.5,19.0
2019,2,A523,25.11,19.77,49.14,75.0
2019,2,A524,26.59,21.15,49.32,49.0
2019,2,A525,26.31,21.46,47.89,21.0
2019,2,A526,32.21,22.04,30.32,5.0
2019,2,A527,29.28,23.72,38.29,5.0
2019,2,A528,26.62,21.26,46.68,20.0
2019,2,A529,23.92,18.52,54.43,22.0
2019,2,A530,23.48,19.46,53.5,27.0
2019,2,A531,23.56,18.36,56.71,20.0
2019,2,A532,30.87,24.62,42.79,34.0
2019,2,A533,26.96,20.63,46.5,17.0
2019,2,A534,,,42.18,24.0
2019,2,A535,27.39,21.15,46.39,73.0
2019,2,A536,26.52,22.27,47.18,114.0
2019,2,A537,24.33,20.08,46.25,20.0
2019,2,A538,27.62,22.69,40.46,14.0
2019,2,A539,31.21,25.36,35.07,15.0
2019,2,A540,30.25,25.33,35.3,0.0
2019,2,A541,24.96,20.56,44.32,16.0
2019,2,A542,27.72,23.41,45.25,10.0
2019,2,A543,32.33,26.76,31.43,0.0
2019,2,A544,27.11,20.96,47.11,7.0
2019,2,A545,29.52,23.17,41.29,20.0
2019,2,A546,26.24,20.65,49.04,65.0
2019,2,A547,30.24,22.92,40.57,44.0
2019,2,A548,26.52,21.31,45.79,31.0
2019,2,A549,27.73,22.54,31.0,0.0
2019,2,A550,33.62,26.84,28.25,3.0
2019,2,A551,29.85,20.22,37.39,11.0
2019,2,A552,31.67,23.77,28.64,34.0
2019,2,A553,26.23,22.5,44.11,35.0
2019,2,A554,30.0,24.38,46.89,20.0
2019,2,A555,25.27,19.96,50.07,59.0
2019,2,A556,26.36,20.42,51.04,8.0
2019,2,A557,29.29,24.83,45.86,53.0
2019,2,A559,27.85,22.32,43.04,23.0
2019,2,A560,,,,0.0
2019,2,A561,26.62,19.76,52.93,45.0
2019,2,A562,24.88,20.61,48.54,64.0
2019,2,A563,30.07,23.77,37.29,24.0
2019,2,A564,27.24,21.59,49.96,95.0
2019,2,A565,27.88,20.79,54.57,57.0
2019,2,A566,31.04,26.08,28.32,3.0
2019,2,A567,24.39,20.58,55.86,44.0
2019,2,A568,26.65,21.88,52.61,98.0
2019,2,A569,27.85,21.72,43.07,40.0
2019,2,A570,25.46,21.0,54.5,38.0
2019,2,A571,28.33,22.09,43.93,62.0
2019,2,A601,30.6,25.12,47.0,68.0
2019,2,A602,28.72,24.88,55.96,146.0
2019,2,A603,28.72,24.0,55.68,47.0
2019,2,A604,30.81,24.56,42.21,12.0
2019,2,A606,27.64,25.12,84.0,7.0
2019,2,A607,29.3,24.63,40.25,1.0
2019,2,A608,28.54,24.38,55.25,18.0
2019,2,A609,27.81,22.05,48.13,29.0
2019,2,A610,18.77,15.79,69.82,25.0
2019,2,A611,27.68,22.79,50.0,15.0
2019,2,A612,29.54,25.11,44.86,28.0
2019,2,A613,23.04,19.77,58.96,19.0
2019,2,A614,30.04,27.04,42.93,35.0
2019,2,A615,30.59,24.96,43.71,5.0
2019,2,A616,31.15,25.44,49.82,14.0
2019,2,A617,30.67,24.12,41.32,23.0
2019,2,A618,23.54,19.0,60.82,85.0
2019,2,A619,28.88,23.63,58.82,41.0
2019,2,A620,28.88,25.39,57.29,2.0
2019,2,A621,29.75,25.15,43.82,68.0
2019,2,A622,30.27,24.62,45.29,20.0
2019,2,A623,29.81,24.32,38.29,4.0
2019,2,A624,23.04,18.3,58.5,50.0
2019,2,A625,29.27,23.64,51.61,30.0
2019,2,A626,27.81,21.0,51.18,43.0
2019,2,A627,31.12,25.88,50.29,70.0
2019,2,A628,28.46,24.04,62.89,200.0
2019,2,A629,29.08,23.92,,58.0
2019,2,A630,25.17,21.73,53.93,27.0
2019,2,A631,32.38,24.68,42.64,26.0
2019,2,A632,32.08,24.63,42.25,10.0
2019,2,A633,27.96,21.16,51.0,5.0
2019,2,A634,29.73,25.54,52.64,17.0
2019,2,A635,14.92,10.81,71.36,60.0
2019,2,A636,29.35,22.96,47.36,56.0
2019,2,A652,28.31,25.39,60.54,81.0
2019,2,A657,28.52,22.31,49.29,21.0
2019,2,A659,28.7,23.56,48.07,70.0
2019,2,A667,28.56,23.71,53.57,33.0
2019,2,A701,25.0,21.08,46.64,70.0
2019,2,A702,29.27,23.73,49.79,12.0
2019,2,A703,26.96,22.35,48.36,120.0
2019,2,A704,30.81,25.0,40.57,47.0
2019,2,A705,26.89,21.69,51.14,8.0
2019,2,A706,19.64,15.5,61.5,30.0
2019,2,A707,28.04,24.07,43.61,34.0
2019,2,A708,25.61,21.61,47.93,81.0
2019,2,A709,28.18,24.32,44.61,28.0
2019,2,A710,28.74,25.15,44.25,39.0
2019,2,A711,24.16,21.07,52.96,43.0
2019,2,A712,27.92,24.52,61.36,111.0
2019,2,A713,25.21,20.92,50.29,40.0
2019,2,A714,26.0,21.13,49.18,45.0
2019,2,A715,24.81,20.38,54.07,2.0
2019,2,A716,27.92,21.59,46.46,37.0
2019,2,A717,29.88,25.52,51.11,14.0
2019,2,A718,29.24,21.96,45.5,43.0
2019,2,A719,31.56,26.05,49.68,39.0
2019,2,A721,28.96,22.88,44.54,53.0
2019,2,A722,30.71,26.33,45.71,54.0
2019,2,A723,31.96,26.55,36.86,51.0
2019,2,A724,30.25,26.5,50.33,25.0
2019,2,A725,25.32,21.04,51.36,36.0
2019,2,A726,27.0,21.73,52.46,20.0
2019,2,A727,27.5,25.15,57.07,13.0
2019,2,A728,27.6,20.93,47.93,39.0
2019,2,A729,28.43,23.58,41.89,18.0
2019,2,A730,26.56,22.26,48.3,29.0
2019,2,A731,28.79,23.04,44.93,36.0
2019,2,A732,28.0,21.64,50.82,87.0
2019,2,A733,,,,0.0
2019,2,A734,31.04,23.05,41.82,36.0
2019,2,A735,28.81,23.08,45.64,66.0
2019,2,A736,27.19,23.08,49.43,0.0
2019,2,A737,29.07,21.2,43.2,29.0
2019,2,A738,26.4,21.92,44.64,4.0
2019,2,A739,,,,0.0
2019,2,A740,25.68,19.88,55.57,22.0
2019,2,A741,28.22,22.59,45.46,0.0
2019,2,A742,28.46,23.61,43.21,49.0
2019,2,A743,30.73,23.23,44.82,55.0
2019,2,A744,25.41,20.72,52.89,26.0
2019,2,A746,24.48,19.76,63.21,1.0
2019,2,A747,28.04,22.12,46.18,62.0
2019,2,A748,28.15,21.0,44.21,37.0
2019,2,A749,30.07,23.2,45.0,33.0
2019,2,A750,28.48,22.54,42.29,0.0
2019,2,A751,27.38,23.11,44.86,34.0
2019,2,A752,27.87,23.68,44.93,27.0
2019,2,A753,27.65,22.88,47.07,16.0
2019,2,A754,28.81,23.65,46.64,5.0
2019,2,A755,25.5,20.21,50.5,44.0
2019,2,A756,30.63,24.61,45.11,27.0
2019,2,A757,29.19,23.92,39.64,12.0
2019,2,A758,30.7,24.2,42.93,38.0
2019,2,A759,29.36,24.77,43.11,9.0
2019,2,A760,27.28,22.04,48.86,12.0
2019,2,A761,27.73,22.87,52.36,103.0
2019,2,A762,29.04,23.32,46.54,24.0
2019,2,A763,27.0,21.84,52.0,48.0
2019,2,A764,27.38,23.31,50.07,24.0
2019,2,A765,28.3,23.27,70.61,139.0
2019,2,A766,27.29,22.89,60.54,116.0
2019,2,A767,29.25,25.08,59.21,102.0
2019,2,A768,28.78,23.48,50.61,54.0
2019,2,A769,27.22,21.62,49.79,65.0
2019,2,A771,23.44,20.16,55.57,149.0
2019,2,A801,27.57,23.11,51.96,6.0
2019,2,A802,26.25,21.77,49.71,3.0
2019,2,A803,26.19,20.62,51.04,6.0
2019,2,A804,26.15,20.04,42.86,4.0
2019,2,A805,25.44,19.52,50.07,28.0
2019,2,A806,27.69,23.19,54.93,55.0
2019,2,A807,23.27,19.08,51.56,29.0
2019,2,A808,26.8,22.79,63.36,33.0
2019,2,A809,28.88,20.83,41.64,3.0
2019,2,A810,27.5,21.07,50.0,46.0
2019,2,A811,24.08,18.38,53.14,53.0
2019,2,A812,24.41,19.24,50.21,10.0
2019,2,A813,27.81,21.23,44.11,11.0
2019,2,A814,,,,0.0
2019,2,A815,18.96,14.68,57.75,47.0
2019,2,A816,22.85,19.19,58.68,62.0
2019,2,A817,27.07,22.15,56.89,34.0
2019,2,A818,25.42,19.72,52.75,25.0
2019,2,A819,23.75,17.78,55.14,7.0
2019,2,A820,27.04,22.6,47.0,15.0
2019,2,A821,28.0,21.81,51.54,10.0
2019,2,A822,26.05,20.17,55.64,73.0
2019,2,A823,21.13,16.67,66.93,51.0
2019,2,A824,29.37,23.16,45.86,14.0
2019,2,A825,,,,0.0
2019,2,A826,26.96,20.56,44.04,4.0
2019,2,A827,25.63,19.96,44.43,7.0
2019,2,A828,24.09,18.68,53.79,30.0
2019,2,A829,19.12,15.28,65.43,22.0
2019,2,A830,27.16,21.96,45.54,7.0
2019,2,A831,27.52,22.54,41.68,31.0
2019,2,A832,26.89,21.27,44.32,1.0
2019,2,A833,25.64,19.77,46.86,18.0
2019,2,A834,26.56,23.42,85.07,1.0
2019,2,A835,28.64,23.04,41.54,21.0
2019,2,A836,23.64,19.58,50.32,23.0
2019,2,A837,23.27,18.96,52.39,17.0
2019,2,A838,25.64,20.43,51.68,20.0
2019,2,A839,23.79,18.37,56.29,31.0
2019,2,A840,23.27,18.21,53.89,5.0
2019,2,A841,24.37,18.1,57.65,59.0
2019,2,A842,27.22,23.0,46.5,26.0
2019,2,A843,25.77,21.68,51.0,61.0
2019,2,A844,23.59,18.19,51.21,13.0
2019,2,A845,15.29,12.5,,63.0
2019,2,A846,27.24,21.32,57.07,37.0
2019,2,A848,24.86,19.73,53.71,32.0
2019,2,A849,29.73,24.46,43.18,0.0
2019,2,A850,29.0,23.15,40.43,11.0
2019,2,A851,25.56,22.42,68.75,81.0
2019,2,A852,26.72,21.15,48.46,45.0
2019,2,A853,24.52,18.61,51.96,26.0
2019,2,A854,24.41,19.79,52.36,51.0
2019,2,A855,29.04,21.32,,68.0
2019,2,A856,24.04,19.74,55.89,38.0
2019,2,A857,25.16,20.67,55.79,51.0
2019,2,A858,23.31,19.07,57.07,122.0
2019,2,A859,22.12,18.04,50.89,64.0
2019,2,A860,21.78,18.73,56.46,18.0
2019,2,A861,22.69,18.96,61.07,28.0
2019,2,A862,21.88,19.12,66.78,6.0
2019,2,A863,24.2,19.12,54.29,21.0
2019,2,A864,22.89,17.62,62.14,26.0
2019,2,A865,22.19,18.04,54.32,10.0
2019,2,A866,25.88,23.4,61.04,21.0
2019,2,A867,26.67,21.52,59.54,21.0
2019,2,A868,25.92,22.33,63.82,56.0
2019,2,A869,28.46,23.89,45.14,38.0
2019,2,A870,22.3,18.24,,8.0
2019,2,A871,25.5,20.5,45.86,6.0
2019,2,A872,23.56,18.85,57.89,71.0
2019,2,A873,26.96,21.59,61.25,40.0
2019,2,A874,23.61,18.52,55.68,25.0
2019,2,A875,22.0,17.0,58.54,10.0
2019,2,A876,24.33,17.85,52.0,61.0
2019,2,A878,26.32,24.33,55.48,4.0
2019,2,A879,22.33,17.0,62.57,31.0
2019,2,A880,21.78,16.62,53.29,36.0
2019,2,A881,26.65,20.59,44.04,18.0
2019,2,A882,27.89,22.81,43.41,4.0
2019,2,A883,26.96,19.67,53.11,26.0
2019,2,A884,27.3,22.52,42.0,12.0
2019,2,A886,25.85,19.62,51.5,37.0
2019,2,A889,27.4,20.89,46.21,9.0
2019,2,A893,26.04,19.77,,12.0
2019,2,A894,24.35,19.22,50.11,47.0
2019,2,A895,24.11,20.33,53.8,23.0
2019,2,A897,21.15,16.04,58.43,15.0
2019,2,A898,21.21,16.75,59.57,8.0
2019,2,A899,25.18,20.16,57.36,24.0
2019,2,A901,28.96,24.87,49.32,23.0
2019,2,A902,27.31,23.17,54.96,13.0
2019,2,A903,28.56,25.5,58.63,0.0
2019,2,A904,29.25,23.93,51.68,95.0
2019,2,A905,26.67,22.36,59.82,40.0
2019,2,A906,27.79,23.22,56.36,61.0
2019,2,A907,28.68,24.24,60.24,23.0
2019,2,A908,28.88,23.74,53.07,30.0
2019,2,A909,26.37,21.92,51.57,59.0
2019,2,A910,28.19,23.77,58.79,41.0
2019,2,A911,26.77,22.58,,61.0
2019,2,A912,24.47,21.42,56.31,58.0
2019,2,A913,25.54,21.2,64.86,63.0
2019,2,A914,,,,0.0
2019,2,A915,25.82,23.55,64.0,99.0
2019,2,A916,29.92,24.28,49.04,20.0
2019,2,A917,27.83,23.88,53.86,0.0
2019,2,A919,28.39,23.54,60.04,62.0
2019,2,A920,,,,0.0
2019,2,A921,29.88,24.29,52.39,36.0
2019,2,A922,28.42,23.75,55.32,19.0
2019,2,A923,27.0,22.04,,68.0
2019,2,A924,28.83,24.0,58.25,17.0
2019,2,A925,28.08,24.56,58.57,85.0
2019,2,A926,27.36,22.84,59.61,43.0
2019,2,A927,26.69,22.48,62.71,38.0
2019,2,A928,27.96,23.77,55.25,77.0
2019,2,A929,28.7,23.22,54.89,46.0
2019,2,A930,29.0,24.89,51.79,16.0
2019,2,A931,27.71,22.52,49.96,19.0
2019,2,A932,29.92,24.43,50.54,83.0
2019,2,A933,27.7,23.42,53.64,7.0
2019,2,A934,26.91,21.5,54.14,13.0
2019,2,A935,32.33,29.67,61.5,0.0
2019,2,A936,29.75,23.27,59.14,0.0
2019,2,A937,28.04,24.64,53.57,10.0
2019,2,A938,25.78,22.35,56.68,112.0
2019,2,A939,27.72,24.35,55.46,134.0
2019,2,A940,28.15,24.27,62.14,66.0
2019,2,A941,30.3,26.79,55.5,49.0
2019,2,A942,28.78,22.67,58.3,47.0
2019,2,B803,26.88,21.32,50.96,15.0
2019,2,B804,24.31,18.12,57.04,36.0
2019,2,B806,22.61,18.96,61.25,43.0
2019,2,F501,24.81,20.33,52.04,23.0
2019,3,A001,24.07,19.21,52.9,37.0
2019,3,A002,28.07,22.52,42.1,13.0
2019,3,A003,26.67,21.69,45.74,35.0
2019,3,A005,27.78,23.9,55.9,42.0
2019,3,A009,27.48,24.52,55.06,58.0
2019,3,A010,28.89,23.86,49.13,33.0
2019,3,A011,28.05,23.89,47.86,14.0
2019,3,A012,25.0,20.83,49.97,31.0
2019,3,A013,29.94,24.1,48.06,53.0
2019,3,A014,29.35,23.16,46.79,3.0
2019,3,A015,26.33,22.31,51.81,26.0
2019,3,A016,25.61,21.33,49.29,49.0
2019,3,A017,26.46,21.64,52.32,104.0
2019,3,A018,29.76,23.6,53.45,44.0
2019,3,A019,29.38,23.63,53.26,23.0
2019,3,A020,28.43,24.41,53.84,30.0
2019,3,A021,28.43,23.55,59.68,112.0
2019,3,A022,26.71,22.45,47.71,32.0
2019,3,A023,27.76,21.43,47.19,3.0
2019,3,A024,24.12,18.93,56.65,76.0
2019,3,A025,27.67,21.4,48.84,34.0
2019,3,A026,26.04,21.5,50.13,26.0
2019,3,A027,26.82,23.89,47.16,37.0
2019,3,A028,28.03,22.67,47.87,31.0
2019,3,A029,28.93,22.46,49.68,25.0
2019,3,A031,28.93,25.03,55.26,34.0
2019,3,A032,27.07,22.44,51.65,53.0
2019,3,A033,26.92,21.82,48.32,19.0
2019,3,A034,26.64,21.84,48.19,34.0
2019,3,A035,28.2,23.67,48.58,88.0
2019,3,A036,23.6,19.69,51.26,16.0
2019,3,A037,25.47,20.46,49.65,20.0
2019,3,A038,25.66,21.62,59.29,68.0
2019,3,A039,27.87,24.33,55.19,57.0
2019,3,A040,27.17,21.44,51.9,54.0
2019,3,A041,29.11,24.18,54.23,47.0
2019,3,A042,23.79,19.57,53.9,137.0
2019,3,A043,27.0,23.14,55.87,0.0
2019,3,A044,28.47,25.19,58.13,63.0
2019,3,A045,24.77,19.25,48.94,31.0
2019,3,A046,25.29,21.14,49.1,38.0
2019,3,A047,24.87,20.79,54.1,81.0
2019,3,A048,28.45,24.07,67.97,128.0
2019,3,A049,29.21,24.18,60.48,59.0
2019,3,A050,28.7,23.17,57.03,24.0
2019,3,A051,28.9,23.55,64.0,19.0
2019,3,A052,27.57,23.21,55.35,127.0
2019,3,A053,27.46,22.31,62.45,11.0
2019,3,A054,29.87,25.26,54.13,43.0
